tds,building,boroughs,house,street,address,city,state,zipcode,bin,block,lot,boroughblocklot,censustrack,neighborhood,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
284,16,QUEENS,131-27,"135TH PLACE","131-27 135TH PLACE","SOUTH OZONE PARK",NY,11420,4255943,11781,285,4117810285,814,"South Ozone Park",40.668343,-73.802491,0.87,street_center,,"135th Pl",,,"South Ozone Park",NY,"Queens County",11420,US,"TIGER/Line® dataset from the US Census Bureau"
284,17,QUEENS,111-37,"144TH STREET","111-37 144TH STREET",JAMAICA,NY,11435,4258656,11960,20,4119600020,194,"South Jamaica",40.685596,-73.800292,0.87,street_center,,"144th St",,,Jamaica,NY,"Queens County",11435,US,"TIGER/Line® dataset from the US Census Bureau"
284,24,QUEENS,118-35,"153RD STREET","118-35 153RD STREET",JAMAICA,NY,11434,4265039,12208,5,4122080005,288,"Baisley Park",40.680255,-73.789237,0.87,street_center,,"153rd St",,,Jamaica,NY,"Queens County",11434,US,"TIGER/Line® dataset from the US Census Bureau"
284,25,QUEENS,111-46,"156TH STREET","111-46 156TH STREET",JAMAICA,NY,11433,4263760,12170,23,4121700023,270,"South Jamaica",40.690523,-73.793435,0.87,street_center,,"156th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
284,26,QUEENS,119-55,"177TH STREET","119-55 177TH STREET",JAMAICA,NY,11434,4269371,12469,156,4124690156,368,"St. Albans",40.679151,-73.764997,0.87,street_center,,"177th St",,,Jamaica,NY,"Queens County",11434,US,"TIGER/Line® dataset from the US Census Bureau"
284,31,QUEENS,117-17,"204TH STREET","117-17 204TH STREET","SAINT ALBANS",NY,11412,4272236,12634,29,4126340029,384,"St. Albans",40.697952,-73.749705,0.87,street_center,,"204th St",,,"Saint Albans",NY,"Queens County",11412,US,"TIGER/Line® dataset from the US Census Bureau"
284,33,QUEENS,111-27,"207TH STREET","111-27 207TH STREET","QUEENS VILLAGE",NY,11429,4234988,10966,222,4109660222,512,"Queens Village",40.709827,-73.751187,0.87,street_center,,"207th St",,,"Queens Village",NY,"Queens County",11429,US,"TIGER/Line® dataset from the US Census Bureau"
284,36,QUEENS,104-10,"212TH STREET","104-10 212TH STREET","QUEENS VILLAGE",NY,11429,4233749,10922,17,4109220017,540,"Queens Village",40.713552,-73.746504,0.87,street_center,,"212th St",,,"Queens Village",NY,"Queens County",11429,US,"TIGER/Line® dataset from the US Census Bureau"
284,38,QUEENS,110-05,"225TH STREET","110-05 225TH STREET","QUEENS VILLAGE",NY,11429,4241588,11208,49,4112080049,580,"Queens Village",40.707385,-73.73109,0.87,street_center,,"225th St",,,"Queens Village",NY,"Queens County",11429,US,"TIGER/Line® dataset from the US Census Bureau"
284,41,QUEENS,231,"FERNSIDE PLACE","231 FERNSIDE PLACE","FAR ROCKAWAY",NY,11691,4301314,15782,54,4157820054,99801,"Far Rockaway-Bayswater",40.597761,-73.756683,1,street_center,,"Fernside Pl",,,"Far Rockaway",NY,"Queens County",11691,US,"TIGER/Line® dataset from the US Census Bureau"
284,42,QUEENS,239,"FERNSIDE PLACE","239 FERNSIDE PLACE","FAR ROCKAWAY",NY,11691,4301312,15782,51,4157820051,99801,"Far Rockaway-Bayswater",40.597761,-73.756683,1,street_center,,"Fernside Pl",,,"Far Rockaway",NY,"Queens County",11691,US,"TIGER/Line® dataset from the US Census Bureau"
284,43,QUEENS,214-15,"HOLLIS AVENUE","214-15 HOLLIS AVENUE","QUEENS VILLAGE",NY,11429,4239159,11099,76,4110990076,540,"Queens Village",40.711519,-73.738806,1,street_center,,"Hollis Ave",,,"Queens Village",NY,"Queens County",11429,US,"TIGER/Line® dataset from the US Census Bureau"
284,44,QUEENS,114-54,"INWOOD STREET","114-54 INWOOD STREET",JAMAICA,NY,11436,4259310,11975,32,4119750032,192,"Baisley Park",40.674379,-73.793207,1,street_center,,"Inwood St",,,Jamaica,NY,"Queens County",11436,US,"TIGER/Line® dataset from the US Census Bureau"
284,46,QUEENS,153,"BEACH 59TH STREET","153 BEACH 59TH STREET",ARVERNE,NY,11692,4301941,15902,46,4159020046,964,Hammels-Arverne-Edgemere,40.591392,-73.788988,1,street_center,,"Beach 59th St",,,Arverne,NY,"Queens County",11692,US,"TIGER/Line® dataset from the US Census Bureau"
207,6,BROOKLYN,2155,"PITKIN AVENUE","2155 PITKIN AVENUE",BROOKLYN,NY,11207,3336980,3724,29,3037240029,1152,"East New York",40.672235,-73.892656,1,street_center,,"Pitkin Ave",,,Brooklyn,NY,"Kings County",11207,US,"TIGER/Line® dataset from the US Census Bureau"
207,7,BROOKLYN,2165,"PITKIN AVENUE","2165 PITKIN AVENUE",BROOKLYN,NY,11207,3336981,3724,29,3037240029,1152,"East New York",40.672235,-73.892656,1,street_center,,"Pitkin Ave",,,Brooklyn,NY,"Kings County",11207,US,"TIGER/Line® dataset from the US Census Bureau"
207,8,BROOKLYN,2189,"PITKIN AVENUE","2189 PITKIN AVENUE",BROOKLYN,NY,11207,3327012,3725,1,3037250001,1152,"East New York",40.672235,-73.892656,1,street_center,,"Pitkin Ave",,,Brooklyn,NY,"Kings County",11207,US,"TIGER/Line® dataset from the US Census Bureau"
207,8,BROOKLYN,2181,"PITKIN AVENUE","2181 PITKIN AVENUE",BROOKLYN,NY,11207,3327012,3725,1,3037250001,1152,"East New York",40.672235,-73.892656,1,street_center,,"Pitkin Ave",,,Brooklyn,NY,"Kings County",11207,US,"TIGER/Line® dataset from the US Census Bureau"
207,9,BROOKLYN,340,"MILLER AVENUE","340 MILLER AVENUE",BROOKLYN,NY,11207,3327011,3725,1,3037250001,1152,"East New York",40.673187,-73.891567,1,street_center,,"Miller Ave",,,Brooklyn,NY,"Kings County",11207,US,"TIGER/Line® dataset from the US Census Bureau"
207,10,BROOKLYN,320,"MILLER AVENUE","320 MILLER AVENUE",BROOKLYN,NY,11207,3327009,3725,1,3037250001,1152,"East New York",40.673187,-73.891567,1,street_center,,"Miller Ave",,,Brooklyn,NY,"Kings County",11207,US,"TIGER/Line® dataset from the US Census Bureau"
207,11,BROOKLYN,2211,"PITKIN AVENUE","2211 PITKIN AVENUE",BROOKLYN,NY,11207,3328463,3993,1,3039930001,1152,"East New York",40.672235,-73.892656,1,street_center,,"Pitkin Ave",,,Brooklyn,NY,"Kings County",11207,US,"TIGER/Line® dataset from the US Census Bureau"
207,12,BROOKLYN,2215,"PITKIN AVENUE","2215 PITKIN AVENUE",BROOKLYN,NY,11207,3328464,3993,1,3039930001,1152,"East New York",40.672235,-73.892656,1,street_center,,"Pitkin Ave",,,Brooklyn,NY,"Kings County",11207,US,"TIGER/Line® dataset from the US Census Bureau"
207,13,BROOKLYN,2221,"PITKIN AVENUE","2221 PITKIN AVENUE",BROOKLYN,NY,11207,3328465,3993,1,3039930001,1152,"East New York",40.672235,-73.892656,1,street_center,,"Pitkin Ave",,,Brooklyn,NY,"Kings County",11207,US,"TIGER/Line® dataset from the US Census Bureau"
207,13,BROOKLYN,2219,"PITKIN AVENUE","2219 PITKIN AVENUE",BROOKLYN,NY,11207,3328465,3993,1,3039930001,1152,"East New York",40.672235,-73.892656,1,street_center,,"Pitkin Ave",,,Brooklyn,NY,"Kings County",11207,US,"TIGER/Line® dataset from the US Census Bureau"
1,1,MANHATTAN,29,"AVENUE A","29 AVENUE A","NEW YORK",NY,10009,1077959,430,10,1004300010,3002,"East Village",40.72569,-73.983666,1,street_center,,"Ave A",,,"New York",NY,"New York County",10009,US,"TIGER/Line® dataset from the US Census Bureau"
1,2,MANHATTAN,35,"AVENUE A","35 AVENUE A","NEW YORK",NY,10009,1077956,430,10,1004300010,3002,"East Village",40.72569,-73.983666,1,street_center,,"Ave A",,,"New York",NY,"New York County",10009,US,"TIGER/Line® dataset from the US Census Bureau"
1,3,MANHATTAN,41,"AVENUE A","41 AVENUE A","NEW YORK",NY,10009,1077953,430,10,1004300010,3002,"East Village",40.72569,-73.983666,1,street_center,,"Ave A",,,"New York",NY,"New York County",10009,US,"TIGER/Line® dataset from the US Census Bureau"
1,4,MANHATTAN,138,"EAST 3RD STREET","138 EAST 3RD STREET","NEW YORK",NY,10009,1077952,430,10,1004300010,3002,"East Village",40.723291,-73.984333,1,street_center,,"E 3rd St",,,"New York",NY,"New York County",10009,US,"TIGER/Line® dataset from the US Census Bureau"
1,5,MANHATTAN,130,"EAST 3RD STREET","130 EAST 3RD STREET","NEW YORK",NY,10009,1077949,430,10,1004300010,3002,"East Village",40.723291,-73.984333,1,street_center,,"E 3rd St",,,"New York",NY,"New York County",10009,US,"TIGER/Line® dataset from the US Census Bureau"
1,6,MANHATTAN,126,"EAST 3RD STREET","126 EAST 3RD STREET","NEW YORK",NY,10009,1077948,430,10,1004300010,3002,"East Village",40.723291,-73.984333,1,street_center,,"E 3rd St",,,"New York",NY,"New York County",10009,US,"TIGER/Line® dataset from the US Census Bureau"
1,7,MANHATTAN,118,"EAST 3RD STREET","118 EAST 3RD STREET","NEW YORK",NY,10009,1077945,430,10,1004300010,3002,"East Village",40.723291,-73.984333,1,street_center,,"E 3rd St",,,"New York",NY,"New York County",10009,US,"TIGER/Line® dataset from the US Census Bureau"
1,8,MANHATTAN,114,"EAST 3RD STREET","114 EAST 3RD STREET","NEW YORK",NY,10009,1077944,430,10,1004300010,3002,"East Village",40.723291,-73.984333,1,street_center,,"E 3rd St",,,"New York",NY,"New York County",10009,US,"TIGER/Line® dataset from the US Census Bureau"
59,1,BRONX,1000,"TRINITY AVENUE","1000 TRINITY AVENUE",BRONX,NY,10456,2091961,2639,1,2026390001,133,Morrisania-Melrose,40.822573,-73.906325,1,street_center,,"Trinity Ave",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
59,2,BRONX,1020,"TRINITY AVENUE","1020 TRINITY AVENUE",BRONX,NY,10456,2091975,2640,1,2026400001,135,Morrisania-Melrose,40.822573,-73.906325,1,street_center,,"Trinity Ave",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
59,3,BRONX,735,"EAST 165TH STREET","735 EAST 165TH STREET",BRONX,NY,10456,2091970,2640,1,2026400001,135,Morrisania-Melrose,40.828448,-73.913478,0.87,street_center,,"E 165th St",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
59,4,BRONX,730,"EAST 166TH STREET","730 EAST 166TH STREET",BRONX,NY,10456,2091971,2640,1,2026400001,135,Morrisania-Melrose,40.829697,-73.912736,0.87,street_center,,"E 166th St",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
59,5,BRONX,750,"EAST 166TH STREET","750 EAST 166TH STREET",BRONX,NY,10456,2091972,2640,1,2026400001,135,Morrisania-Melrose,40.829697,-73.912736,0.87,street_center,,"E 166th St",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
59,6,BRONX,760,"EAST 166TH STREET","760 EAST 166TH STREET",BRONX,NY,10456,2091973,2640,1,2026400001,135,Morrisania-Melrose,40.829697,-73.912736,0.87,street_center,,"E 166th St",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
59,7,BRONX,765,"EAST 165TH STREET","765 EAST 165TH STREET",BRONX,NY,10456,2091974,2640,1,2026400001,135,Morrisania-Melrose,40.828448,-73.913478,0.87,street_center,,"E 165th St",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
59,8,BRONX,770,"EAST 165TH STREET","770 EAST 165TH STREET",BRONX,NY,10456,2091962,2639,1,2026390001,133,Morrisania-Melrose,40.828448,-73.913478,0.87,street_center,,"E 165th St",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
59,9,BRONX,975,"TINTON AVENUE","975 TINTON AVENUE",BRONX,NY,10456,2091963,2639,1,2026390001,133,Morrisania-Melrose,40.824357,-73.902655,1,street_center,,"Tinton Ave",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
59,10,BRONX,765,"EAST 163RD STREET","765 EAST 163RD STREET",BRONX,NY,10456,2091964,2639,1,2026390001,133,Morrisania-Melrose,40.822829,-73.904271,0.87,street_center,,"E 163rd St",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
59,11,BRONX,965,"TINTON AVENUE","965 TINTON AVENUE",BRONX,NY,10456,2091965,2639,1,2026390001,133,Morrisania-Melrose,40.824357,-73.902655,1,street_center,,"Tinton Ave",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
59,12,BRONX,730,"EAST 165TH STREET","730 EAST 165TH STREET",BRONX,NY,10456,2097876,2639,1,2026390001,133,Morrisania-Melrose,40.828448,-73.913478,0.87,street_center,,"E 165th St",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
59,13,BRONX,735,"EAST 163RD STREET","735 EAST 163RD STREET",BRONX,NY,10456,2091966,2639,1,2026390001,133,Morrisania-Melrose,40.822829,-73.904271,0.87,street_center,,"E 163rd St",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
59,14,BRONX,695,"EAST 163RD STREET","695 EAST 163RD STREET",BRONX,NY,10456,2091967,2639,1,2026390001,133,Morrisania-Melrose,40.822829,-73.904271,0.87,street_center,,"E 163rd St",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
59,15,BRONX,980,"TRINITY AVENUE","980 TRINITY AVENUE",BRONX,NY,10456,2091968,2639,1,2026390001,133,Morrisania-Melrose,40.822573,-73.906325,1,street_center,,"Trinity Ave",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
197,1,BRONX,3340,"BAILEY AVENUE","3340 BAILEY AVENUE",BRONX,NY,10463,2086835,3261,102,2032610102,277,"Van Cortlandt Village",40.876484,-73.903611,1,street_center,,"Bailey Ave",,,Bronx,NY,"Bronx County",10463,US,"TIGER/Line® dataset from the US Census Bureau"
197,1,BRONX,3353,"FORT INDEPENDENCE STREET","3353 FORT INDEPENDENCE STREET",BRONX,NY,10463,2086835,3261,102,2032610102,277,"Van Cortlandt Village",40.879528,-73.904355,0.33,place,,,,,Bronx,NY,"Bronx County",10463,US,"TIGER/Line® dataset from the US Census Bureau"
136,1,MANHATTAN,401,"WEST 16TH STREET","401 WEST 16TH STREET","NEW YORK",NY,10011,1078408,714,31,1007140031,83,"Hudson Yards-Chelsea-Flatiron-Union Square",40.740349,-73.999863,1,street_center,,"W 16th St",,,"New York",NY,"New York County",10011,US,"TIGER/Line® dataset from the US Census Bureau"
136,2,MANHATTAN,418,"WEST 17TH STREET","418 WEST 17TH STREET","NEW YORK",NY,10011,1078411,714,31,1007140031,83,"Hudson Yards-Chelsea-Flatiron-Union Square",40.7412,-73.99929,1,street_center,,"W 17th St",,,"New York",NY,"New York County",10011,US,"TIGER/Line® dataset from the US Census Bureau"
136,3,MANHATTAN,412,"WEST 17TH STREET","412 WEST 17TH STREET","NEW YORK",NY,10011,1078409,714,31,1007140031,83,"Hudson Yards-Chelsea-Flatiron-Union Square",40.7412,-73.99929,1,street_center,,"W 17th St",,,"New York",NY,"New York County",10011,US,"TIGER/Line® dataset from the US Census Bureau"
136,4,MANHATTAN,434,"WEST 17TH STREET","434 WEST 17TH STREET","NEW YORK",NY,10011,1078410,714,31,1007140031,83,"Hudson Yards-Chelsea-Flatiron-Union Square",40.7412,-73.99929,1,street_center,,"W 17th St",,,"New York",NY,"New York County",10011,US,"TIGER/Line® dataset from the US Census Bureau"
136,5,MANHATTAN,427,"WEST 17TH STREET","427 WEST 17TH STREET","NEW YORK",NY,10011,1078420,715,10,1007150010,83,"Hudson Yards-Chelsea-Flatiron-Union Square",40.7412,-73.99929,1,street_center,,"W 17th St",,,"New York",NY,"New York County",10011,US,"TIGER/Line® dataset from the US Census Bureau"
136,6,MANHATTAN,419,"WEST 17TH STREET","419 WEST 17TH STREET","NEW YORK",NY,10011,1078419,715,10,1007150010,83,"Hudson Yards-Chelsea-Flatiron-Union Square",40.7412,-73.99929,1,street_center,,"W 17th St",,,"New York",NY,"New York County",10011,US,"TIGER/Line® dataset from the US Census Bureau"
136,7,MANHATTAN,121,"9TH AVENUE","121 9TH AVENUE","NEW YORK",NY,10011,1078418,715,10,1007150010,83,"Hudson Yards-Chelsea-Flatiron-Union Square",40.744401,-74.003086,1,street_center,,"9th Ave",,,"New York",NY,"New York County",10011,US,"TIGER/Line® dataset from the US Census Bureau"
136,8,MANHATTAN,401,"WEST 18TH STREET","401 WEST 18TH STREET","NEW YORK",NY,10011,1078443,716,17,1007160017,89,"Hudson Yards-Chelsea-Flatiron-Union Square",40.741845,-73.999041,1,street_center,,"W 18th St",,,"New York",NY,"New York County",10011,US,"TIGER/Line® dataset from the US Census Bureau"
136,9,MANHATTAN,420,"WEST 19TH STREET","420 WEST 19TH STREET","NEW YORK",NY,10011,1078445,716,17,1007160017,89,"Hudson Yards-Chelsea-Flatiron-Union Square",40.742168,-73.998758,1,street_center,,"W 19th St",,,"New York",NY,"New York County",10011,US,"TIGER/Line® dataset from the US Census Bureau"
136,10,MANHATTAN,412,"WEST 19TH STREET","412 WEST 19TH STREET","NEW YORK",NY,10011,1078444,716,17,1007160017,89,"Hudson Yards-Chelsea-Flatiron-Union Square",40.742168,-73.998758,1,street_center,,"W 19th St",,,"New York",NY,"New York County",10011,US,"TIGER/Line® dataset from the US Census Bureau"
136,11,MANHATTAN,401,"WEST 19TH STREET","401 WEST 19TH STREET","NEW YORK",NY,10011,1012576,717,19,1007170019,89,"Hudson Yards-Chelsea-Flatiron-Union Square",40.742168,-73.998758,1,street_center,,"W 19th St",,,"New York",NY,"New York County",10011,US,"TIGER/Line® dataset from the US Census Bureau"
252,1,BROOKLYN,1440,"EAST NEW YORK AVENUE","1440 EAST NEW YORK AVENUE",BROOKLYN,NY,11212,3080727,3496,13,3034960013,902,Brownsville,40.669305,-73.917332,1,street_center,,"E New York Ave",,,Brooklyn,NY,"Kings County",11212,US,"TIGER/Line® dataset from the US Census Bureau"
252,2,BROOKLYN,10,"AMBOY STREET","10 AMBOY STREET",BROOKLYN,NY,11212,3251969,3494,10,3034940010,902,Brownsville,40.661195,-73.912684,1,street_center,,"Amboy St",,,Brooklyn,NY,"Kings County",11212,US,"TIGER/Line® dataset from the US Census Bureau"
252,2,BROOKLYN,1410,"EAST NEW YORK AVENUE","1410 EAST NEW YORK AVENUE",BROOKLYN,NY,11212,3251969,3494,10,3034940010,902,Brownsville,40.669305,-73.917332,1,street_center,,"E New York Ave",,,Brooklyn,NY,"Kings County",11212,US,"TIGER/Line® dataset from the US Census Bureau"
252,3,BROOKLYN,1400,"EAST NEW YORK AVENUE","1400 EAST NEW YORK AVENUE",BROOKLYN,NY,11212,3333363,3494,10,3034940010,902,Brownsville,40.669305,-73.917332,1,street_center,,"E New York Ave",,,Brooklyn,NY,"Kings County",11212,US,"TIGER/Line® dataset from the US Census Bureau"
252,3,BROOKLYN,1380,"EAST NEW YORK AVENUE","1380 EAST NEW YORK AVENUE",BROOKLYN,NY,11212,3333363,3494,10,3034940010,902,Brownsville,40.669305,-73.917332,1,street_center,,"E New York Ave",,,Brooklyn,NY,"Kings County",11212,US,"TIGER/Line® dataset from the US Census Bureau"
225,1,BRONX,2125,"GLEBE AVENUE","2125 GLEBE AVENUE",BRONX,NY,10462,2041406,3963,43,2039630043,20601,Westchester-Unionport,40.836807,-73.850934,1,street_center,,"Glebe Ave",,,Bronx,NY,"Bronx County",10462,US,"TIGER/Line® dataset from the US Census Bureau"
171,1,BROOKLYN,360,"MOTHER GASTON BOULEVARD","360 MOTHER GASTON BOULEVARD",BROOKLYN,NY,11212,3080766,3507,1,3035070001,906,Brownsville,40.665449,-73.905674,1,street_center,,"Mother Gaston Blvd",,,Brooklyn,NY,"Kings County",11212,US,"TIGER/Line® dataset from the US Census Bureau"
171,2,BROOKLYN,108,"CHRISTOPHER AVENUE","108 CHRISTOPHER AVENUE",BROOKLYN,NY,11212,3326948,3709,1,3037090001,908,Brownsville,40.668456,-73.905732,1,street_center,,"Christopher Ave",,,Brooklyn,NY,"Kings County",11212,US,"TIGER/Line® dataset from the US Census Bureau"
171,3,BROOKLYN,89,"CHRISTOPHER AVENUE","89 CHRISTOPHER AVENUE",BROOKLYN,NY,11212,3326949,3709,1,3037090001,908,Brownsville,40.668456,-73.905732,1,street_center,,"Christopher Ave",,,Brooklyn,NY,"Kings County",11212,US,"TIGER/Line® dataset from the US Census Bureau"
171,4,BROOKLYN,109,"CHRISTOPHER AVENUE","109 CHRISTOPHER AVENUE",BROOKLYN,NY,11212,3326947,3709,1,3037090001,908,Brownsville,40.668456,-73.905732,1,street_center,,"Christopher Ave",,,Brooklyn,NY,"Kings County",11212,US,"TIGER/Line® dataset from the US Census Bureau"
44,1,BROOKLYN,937,"EAST 56TH STREET","937 EAST 56TH STREET",BROOKLYN,NY,11234,3331010,7978,1,3079780001,94402,Flatlands,40.625067,-73.921595,1,street_center,,"E 56th St",,,Brooklyn,NY,"Kings County",11234,US,"TIGER/Line® dataset from the US Census Bureau"
44,1,BROOKLYN,925,"EAST 56TH STREET","925 EAST 56TH STREET",BROOKLYN,NY,11234,3331010,7978,1,3079780001,94402,Flatlands,40.625067,-73.921595,1,street_center,,"E 56th St",,,Brooklyn,NY,"Kings County",11234,US,"TIGER/Line® dataset from the US Census Bureau"
44,2,BROOKLYN,897,"EAST 56TH STREET","897 EAST 56TH STREET",BROOKLYN,NY,11234,3331002,7978,1,3079780001,94402,Flatlands,40.625067,-73.921595,1,street_center,,"E 56th St",,,Brooklyn,NY,"Kings County",11234,US,"TIGER/Line® dataset from the US Census Bureau"
44,2,BROOKLYN,885,"EAST 56TH STREET","885 EAST 56TH STREET",BROOKLYN,NY,11234,3331002,7978,1,3079780001,94402,Flatlands,40.625067,-73.921595,1,street_center,,"E 56th St",,,Brooklyn,NY,"Kings County",11234,US,"TIGER/Line® dataset from the US Census Bureau"
44,3,BROOKLYN,5612,"FARRAGUT ROAD","5612 FARRAGUT ROAD",BROOKLYN,NY,11234,3331007,7978,1,3079780001,94402,Flatlands,40.636176,-73.921486,1,street_center,,"Farragut Rd",,,Brooklyn,NY,"Kings County",11234,US,"TIGER/Line® dataset from the US Census Bureau"
44,3,BROOKLYN,5610,"FARRAGUT ROAD","5610 FARRAGUT ROAD",BROOKLYN,NY,11234,3331007,7978,1,3079780001,94402,Flatlands,40.636176,-73.921486,1,street_center,,"Farragut Rd",,,Brooklyn,NY,"Kings County",11234,US,"TIGER/Line® dataset from the US Census Bureau"
44,4,BROOKLYN,5709,"AVENUE H","5709 AVENUE H",BROOKLYN,NY,11234,3331006,7978,1,3079780001,94402,Flatlands,40.633028,-73.927994,1,street_center,,"Ave H",,,Brooklyn,NY,"Kings County",11234,US,"TIGER/Line® dataset from the US Census Bureau"
44,4,BROOKLYN,5705,"AVENUE H","5705 AVENUE H",BROOKLYN,NY,11234,3331006,7978,1,3079780001,94402,Flatlands,40.633028,-73.927994,1,street_center,,"Ave H",,,Brooklyn,NY,"Kings County",11234,US,"TIGER/Line® dataset from the US Census Bureau"
44,5,BROOKLYN,901,"EAST 56TH STREET","901 EAST 56TH STREET",BROOKLYN,NY,11234,3331016,7978,1,3079780001,94402,Flatlands,40.625067,-73.921595,1,street_center,,"E 56th St",,,Brooklyn,NY,"Kings County",11234,US,"TIGER/Line® dataset from the US Census Bureau"
44,5,BROOKLYN,5711,"AVENUE H","5711 AVENUE H",BROOKLYN,NY,11234,3331016,7978,1,3079780001,94402,Flatlands,40.633028,-73.927994,1,street_center,,"Ave H",,,Brooklyn,NY,"Kings County",11234,US,"TIGER/Line® dataset from the US Census Bureau"
44,6,BROOKLYN,5704,"FARRAGUT ROAD","5704 FARRAGUT ROAD",BROOKLYN,NY,11234,3331018,7978,1,3079780001,94402,Flatlands,40.636176,-73.921486,1,street_center,,"Farragut Rd",,,Brooklyn,NY,"Kings County",11234,US,"TIGER/Line® dataset from the US Census Bureau"
44,6,BROOKLYN,5706,"FARRAGUT ROAD","5706 FARRAGUT ROAD",BROOKLYN,NY,11234,3331018,7978,1,3079780001,94402,Flatlands,40.636176,-73.921486,1,street_center,,"Farragut Rd",,,Brooklyn,NY,"Kings County",11234,US,"TIGER/Line® dataset from the US Census Bureau"
44,7,BROOKLYN,5702,"FARRAGUT ROAD","5702 FARRAGUT ROAD",BROOKLYN,NY,11234,3331008,7978,1,3079780001,94402,Flatlands,40.636176,-73.921486,1,street_center,,"Farragut Rd",,,Brooklyn,NY,"Kings County",11234,US,"TIGER/Line® dataset from the US Census Bureau"
44,7,BROOKLYN,5624,"FARRAGUT ROAD","5624 FARRAGUT ROAD",BROOKLYN,NY,11234,3331008,7978,1,3079780001,94402,Flatlands,40.636176,-73.921486,1,street_center,,"Farragut Rd",,,Brooklyn,NY,"Kings County",11234,US,"TIGER/Line® dataset from the US Census Bureau"
44,8,BROOKLYN,5721,"AVENUE H","5721 AVENUE H",BROOKLYN,NY,11234,3331011,7978,1,3079780001,94402,Flatlands,40.633028,-73.927994,1,street_center,,"Ave H",,,Brooklyn,NY,"Kings County",11234,US,"TIGER/Line® dataset from the US Census Bureau"
44,8,BROOKLYN,5715,"AVENUE H","5715 AVENUE H",BROOKLYN,NY,11234,3331011,7978,1,3079780001,94402,Flatlands,40.633028,-73.927994,1,street_center,,"Ave H",,,Brooklyn,NY,"Kings County",11234,US,"TIGER/Line® dataset from the US Census Bureau"
44,9,BROOKLYN,5801,"GLENWOOD ROAD","5801 GLENWOOD ROAD",BROOKLYN,NY,11234,3331004,7978,1,3079780001,94402,Flatlands,40.635432,-73.927167,1,street_center,,"Glenwood Rd",,,Brooklyn,NY,"Kings County",11234,US,"TIGER/Line® dataset from the US Census Bureau"
44,9,BROOKLYN,5803,"GLENWOOD ROAD","5803 GLENWOOD ROAD",BROOKLYN,NY,11234,3331004,7978,1,3079780001,94402,Flatlands,40.635432,-73.927167,1,street_center,,"Glenwood Rd",,,Brooklyn,NY,"Kings County",11234,US,"TIGER/Line® dataset from the US Census Bureau"
44,10,BROOKLYN,5712,"FARRAGUT ROAD","5712 FARRAGUT ROAD",BROOKLYN,NY,11234,3331019,7978,1,3079780001,94402,Flatlands,40.636176,-73.921486,1,street_center,,"Farragut Rd",,,Brooklyn,NY,"Kings County",11234,US,"TIGER/Line® dataset from the US Census Bureau"
44,10,BROOKLYN,5714,"FARRAGUT ROAD","5714 FARRAGUT ROAD",BROOKLYN,NY,11234,3331019,7978,1,3079780001,94402,Flatlands,40.636176,-73.921486,1,street_center,,"Farragut Rd",,,Brooklyn,NY,"Kings County",11234,US,"TIGER/Line® dataset from the US Census Bureau"
44,11,BROOKLYN,5802,"FARRAGUT ROAD","5802 FARRAGUT ROAD",BROOKLYN,NY,11234,3331009,7978,1,3079780001,94402,Flatlands,40.636176,-73.921486,1,street_center,,"Farragut Rd",,,Brooklyn,NY,"Kings County",11234,US,"TIGER/Line® dataset from the US Census Bureau"
44,11,BROOKLYN,5716,"FARRAGUT ROAD","5716 FARRAGUT ROAD",BROOKLYN,NY,11234,3331009,7978,1,3079780001,94402,Flatlands,40.636176,-73.921486,1,street_center,,"Farragut Rd",,,Brooklyn,NY,"Kings County",11234,US,"TIGER/Line® dataset from the US Census Bureau"
