tds,building,boroughs,house,street,address,city,state,zipcode,bin,block,lot,boroughblocklot,censustrack,neighborhood,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
3,4,MANHATTAN,220,WEST 152ND STREET,220 WEST 152ND STREET,NEW YORK,NY,10039,1084154,2037,11,1020370011,236,Central Harlem North-Polo Grounds,40.827137,-73.937923,1,street_center,,W 152nd St,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
3,4,MANHATTAN,226,WEST 152ND STREET,226 WEST 152ND STREET,NEW YORK,NY,10039,1084154,2037,11,1020370011,236,Central Harlem North-Polo Grounds,40.827137,-73.937923,1,street_center,,W 152nd St,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
3,5,MANHATTAN,234,WEST 152ND STREET,234 WEST 152ND STREET,NEW YORK,NY,10039,1084153,2037,11,1020370011,236,Central Harlem North-Polo Grounds,40.827137,-73.937923,1,street_center,,W 152nd St,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
3,5,MANHATTAN,52,MACOMBS PLACE,52 MACOMBS PLACE,NEW YORK,NY,10039,1084153,2037,11,1020370011,236,Central Harlem North-Polo Grounds,40.826674,-73.938206,1,street_center,,Macombs Pl,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
3,5,MANHATTAN,50,MACOMBS PLACE,50 MACOMBS PLACE,NEW YORK,NY,10039,1084153,2037,11,1020370011,236,Central Harlem North-Polo Grounds,40.826674,-73.938206,1,street_center,,Macombs Pl,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
3,5,MANHATTAN,48,MACOMBS PLACE,48 MACOMBS PLACE,NEW YORK,NY,10039,1084153,2037,11,1020370011,236,Central Harlem North-Polo Grounds,40.826674,-73.938206,1,street_center,,Macombs Pl,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
3,5,MANHATTAN,46,MACOMBS PLACE,46 MACOMBS PLACE,NEW YORK,NY,10039,1084153,2037,11,1020370011,236,Central Harlem North-Polo Grounds,40.826674,-73.938206,1,street_center,,Macombs Pl,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
3,5,MANHATTAN,44,MACOMBS PLACE,44 MACOMBS PLACE,NEW YORK,NY,10039,1084153,2037,11,1020370011,236,Central Harlem North-Polo Grounds,40.826674,-73.938206,1,street_center,,Macombs Pl,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
3,6,MANHATTAN,2653,A C POWELL BOULEVARD,2653 A C POWELL BOULEVARD,NEW YORK,NY,10039,1084139,2016,60,1020160060,236,Central Harlem North-Polo Grounds,40.826736,-73.939398,1,place,,,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
3,6,MANHATTAN,2651,A C POWELL BOULEVARD,2651 A C POWELL BOULEVARD,NEW YORK,NY,10039,1084139,2016,60,1020160060,236,Central Harlem North-Polo Grounds,40.826736,-73.939398,1,place,,,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
3,6,MANHATTAN,2645,A C POWELL BOULEVARD,2645 A C POWELL BOULEVARD,NEW YORK,NY,10039,1084139,2016,60,1020160060,236,Central Harlem North-Polo Grounds,40.826736,-73.939398,1,place,,,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
3,6,MANHATTAN,2641,A C POWELL BOULEVARD,2641 A C POWELL BOULEVARD,NEW YORK,NY,10039,1084139,2016,60,1020160060,236,Central Harlem North-Polo Grounds,40.826736,-73.939398,1,place,,,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
3,6,MANHATTAN,187,WEST 152ND STREET,187 WEST 152ND STREET,NEW YORK,NY,10039,1084141,2016,60,1020160060,236,Central Harlem North-Polo Grounds,40.827137,-73.937923,1,street_center,,W 152nd St,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
3,6,MANHATTAN,183,WEST 152ND STREET,183 WEST 152ND STREET,NEW YORK,NY,10039,1084141,2016,60,1020160060,236,Central Harlem North-Polo Grounds,40.827137,-73.937923,1,street_center,,W 152nd St,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
3,6,MANHATTAN,180,WEST 152ND STREET,180 WEST 152ND STREET,NEW YORK,NY,10039,1084141,2016,60,1020160060,236,Central Harlem North-Polo Grounds,40.827137,-73.937923,1,street_center,,W 152nd St,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
3,6,MANHATTAN,182,WEST 152ND STREET,182 WEST 152ND STREET,NEW YORK,NY,10039,1084141,2016,60,1020160060,236,Central Harlem North-Polo Grounds,40.827137,-73.937923,1,street_center,,W 152nd St,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
3,6,MANHATTAN,186,WEST 152ND STREET,186 WEST 152ND STREET,NEW YORK,NY,10039,1084141,2016,60,1020160060,236,Central Harlem North-Polo Grounds,40.827137,-73.937923,1,street_center,,W 152nd St,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
3,7,MANHATTAN,2637,A C POWELL BOULEVARD,2637 A C POWELL BOULEVARD,NEW YORK,NY,10039,1060197,2016,60,1020160060,236,Central Harlem North-Polo Grounds,40.826736,-73.939398,1,place,,,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
3,7,MANHATTAN,190,WEST 152ND STREET,190 WEST 152ND STREET,NEW YORK,NY,10039,1084141,2016,60,1020160060,236,Central Harlem North-Polo Grounds,40.827137,-73.937923,1,street_center,,W 152nd St,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
3,7,MANHATTAN,191W,WEST 151ST STREET,191W WEST 151ST STREET,NEW YORK,NY,10039,1084140,2016,60,1020160060,236,Central Harlem North-Polo Grounds,40.826012,-73.937048,1,street_center,,W 151st St,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
3,7,MANHATTAN,191V,WEST 151ST STREET,191V WEST 151ST STREET,NEW YORK,NY,10039,1084140,2016,60,1020160060,236,Central Harlem North-Polo Grounds,40.826012,-73.937048,1,street_center,,W 151st St,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
3,7,MANHATTAN,191U,WEST 151ST STREET,191U WEST 151ST STREET,NEW YORK,NY,10039,1084140,2016,60,1020160060,236,Central Harlem North-Polo Grounds,40.826012,-73.937048,1,street_center,,W 151st St,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
3,7,MANHATTAN,181,WEST 151ST STREET,181 WEST 151ST STREET,NEW YORK,NY,10039,1084140,2016,60,1020160060,236,Central Harlem North-Polo Grounds,40.826012,-73.937048,1,street_center,,W 151st St,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
3,7,MANHATTAN,177,WEST 151ST STREET,177 WEST 151ST STREET,NEW YORK,NY,10039,1084140,2016,60,1020160060,236,Central Harlem North-Polo Grounds,40.826012,-73.937048,1,street_center,,W 151st St,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
3,7,MANHATTAN,173,WEST 151ST STREET,173 WEST 151ST STREET,NEW YORK,NY,10039,1084140,2016,60,1020160060,236,Central Harlem North-Polo Grounds,40.826012,-73.937048,1,street_center,,W 151st St,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
147,8,MANHATTAN,2850,FREDERICK DOUGLASS BOULEVARD,2850 FREDERICK DOUGLASS BOULEVARD,NEW YORK,NY,10039,1060604,2037,1,1020370001,236,Central Harlem North-Polo Grounds,40.826241,-73.939299,1,street_center,,Frederick Douglass Blvd,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
347,1,BRONX,1930,HARRISON AVENUE,1930 HARRISON AVENUE,BRONX,NY,10453,2008606,2869,116,2028690116,243,University Heights-Morris Heights,40.851312,-73.913469,1,street_center,,Harrison Ave,,,Bronx,NY,Bronx County,10453,US,TIGER/Line® dataset from the US Census Bureau
547,1,BRONX,1886,HARRISON AVENUE,1886 HARRISON AVENUE,BRONX,NY,10453,2008603,2869,77,2028690077,243,University Heights-Morris Heights,40.851312,-73.913469,1,street_center,,Harrison Ave,,,Bronx,NY,Bronx County,10453,US,TIGER/Line® dataset from the US Census Bureau
547,2,BRONX,1920,HARRISON AVENUE,1920 HARRISON AVENUE,BRONX,NY,10453,2008605,2869,110,2028690110,243,University Heights-Morris Heights,40.851312,-73.913469,1,street_center,,Harrison Ave,,,Bronx,NY,Bronx County,10453,US,TIGER/Line® dataset from the US Census Bureau
547,3,BRONX,1925,HARRISON AVENUE,1925 HARRISON AVENUE,BRONX,NY,10453,2008557,2868,144,2028680144,243,University Heights-Morris Heights,40.851312,-73.913469,1,street_center,,Harrison Ave,,,Bronx,NY,Bronx County,10453,US,TIGER/Line® dataset from the US Census Bureau
547,4,BRONX,1934,HARRISON AVENUE,1934 HARRISON AVENUE,BRONX,NY,10453,2008607,2869,122,2028690122,243,University Heights-Morris Heights,40.851312,-73.913469,1,street_center,,Harrison Ave,,,Bronx,NY,Bronx County,10453,US,TIGER/Line® dataset from the US Census Bureau
184,1,MANHATTAN,189,ALLEN STREET,189 ALLEN STREET,NEW YORK,NY,10002,1005537,417,1,1004170001,3601,Chinatown,40.717934,-73.991393,1,street_center,,Allen St,,,New York,NY,New York County,10002,US,TIGER/Line® dataset from the US Census Bureau
78,1,BRONX,1065,UNIVERSITY AVENUE,1065 UNIVERSITY AVENUE,BRONX,NY,10452,2093964,2527,32,2025270032,193,Highbridge,40.838735,-73.926956,1,street_center,,University Ave,,,Bronx,NY,Bronx County,10452,US,TIGER/Line® dataset from the US Census Bureau
78,2,BRONX,1075,UNIVERSITY AVENUE,1075 UNIVERSITY AVENUE,BRONX,NY,10452,2095216,2527,32,2025270032,193,Highbridge,40.838735,-73.926956,1,street_center,,University Ave,,,Bronx,NY,Bronx County,10452,US,TIGER/Line® dataset from the US Census Bureau
78,3,BRONX,1095,UNIVERSITY AVENUE,1095 UNIVERSITY AVENUE,BRONX,NY,10452,2095217,2527,32,2025270032,193,Highbridge,40.838735,-73.926956,1,street_center,,University Ave,,,Bronx,NY,Bronx County,10452,US,TIGER/Line® dataset from the US Census Bureau
78,4,BRONX,1135,UNIVERSITY AVENUE,1135 UNIVERSITY AVENUE,BRONX,NY,10452,2095218,2527,32,2025270032,193,Highbridge,40.838735,-73.926956,1,street_center,,University Ave,,,Bronx,NY,Bronx County,10452,US,TIGER/Line® dataset from the US Census Bureau
78,5,BRONX,1145,UNIVERSITY AVENUE,1145 UNIVERSITY AVENUE,BRONX,NY,10452,2095219,2527,32,2025270032,193,Highbridge,40.838735,-73.926956,1,street_center,,University Ave,,,Bronx,NY,Bronx County,10452,US,TIGER/Line® dataset from the US Census Bureau
78,6,BRONX,1125,UNIVERSITY AVENUE,1125 UNIVERSITY AVENUE,BRONX,NY,10452,2095220,2527,32,2025270032,193,Highbridge,40.838735,-73.926956,1,street_center,,University Ave,,,Bronx,NY,Bronx County,10452,US,TIGER/Line® dataset from the US Census Bureau
215,1,BRONX,1700,HOE AVENUE,1700 HOE AVENUE,BRONX,NY,10460,2010672,2990,11,2029900011,161,Crotona Park East,40.834626,-73.888567,1,street_center,,Hoe Ave,,,Bronx,NY,Bronx County,10460,US,TIGER/Line® dataset from the US Census Bureau
159,1,MANHATTAN,1780,1ST AVENUE,1780 1ST AVENUE,NEW YORK,NY,10128,1076333,1573,20,1015730020,152,Yorkville,40.780304,-73.946744,1,street_center,,1st Ave,,,New York,NY,New York County,10128,US,TIGER/Line® dataset from the US Census Bureau
159,2,MANHATTAN,405,EAST 92ND STREET,405 EAST 92ND STREET,NEW YORK,NY,10128,1085246,1573,20,1015730020,152,Yorkville,40.78174,-73.94957,1,street_center,,E 92nd St,,,New York,NY,New York County,10128,US,TIGER/Line® dataset from the US Census Bureau
72,1,BROOKLYN,30,GLENMORE AVENUE,30 GLENMORE AVENUE,BROOKLYN,NY,11212,3339436,3489,1,3034890001,906,Brownsville,40.671432,-73.906936,1,street_center,,Glenmore Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
72,1,BROOKLYN,61,THATFORD AVENUE,61 THATFORD AVENUE,BROOKLYN,NY,11212,3424540,3489,1,3034890001,906,Brownsville,40.661519,-73.90753,1,street_center,,Thatford Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
72,2,BROOKLYN,1550,EAST NEW YORK AVENUE,1550 EAST NEW YORK AVENUE,BROOKLYN,NY,11212,3339434,3489,1,3034890001,906,Brownsville,40.669305,-73.917332,1,street_center,,E New York Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
72,2,BROOKLYN,1560,EAST NEW YORK AVENUE,1560 EAST NEW YORK AVENUE,BROOKLYN,NY,11212,3424539,3489,1,3034890001,906,Brownsville,40.669305,-73.917332,1,street_center,,E New York Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
72,3,BROOKLYN,1548,EAST NEW YORK AVENUE,1548 EAST NEW YORK AVENUE,BROOKLYN,NY,11212,3339433,3489,1,3034890001,906,Brownsville,40.669305,-73.917332,1,street_center,,E New York Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
72,4,BROOKLYN,40,GLENMORE AVENUE,40 GLENMORE AVENUE,BROOKLYN,NY,11212,3339437,3489,1,3034890001,906,Brownsville,40.671432,-73.906936,1,street_center,,Glenmore Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
72,4,BROOKLYN,80,OSBORN STREET,80 OSBORN STREET,BROOKLYN,NY,11212,3424541,3489,1,3034890001,906,Brownsville,40.665102,-73.907914,1,street_center,,Osborn St,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
72,5,BROOKLYN,1570,EAST NEW YORK AVENUE,1570 EAST NEW YORK AVENUE,BROOKLYN,NY,11212,3339435,3489,1,3034890001,906,Brownsville,40.669305,-73.917332,1,street_center,,E New York Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
72,5,BROOKLYN,1580,EAST NEW YORK AVENUE,1580 EAST NEW YORK AVENUE,BROOKLYN,NY,11212,3424542,3489,1,3034890001,906,Brownsville,40.669305,-73.917332,1,street_center,,E New York Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
72,6,BROOKLYN,60,GLENMORE AVENUE,60 GLENMORE AVENUE,BROOKLYN,NY,11212,3348343,3489,1,3034890001,906,Brownsville,40.671432,-73.906936,1,street_center,,Glenmore Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
72,7,BROOKLYN,1590,EAST NEW YORK AVENUE,1590 EAST NEW YORK AVENUE,BROOKLYN,NY,11212,3339438,3489,1,3034890001,906,Brownsville,40.669305,-73.917332,1,street_center,,E New York Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
72,8,BROOKLYN,300,MOTHER GASTON BOULEVARD,300 MOTHER GASTON BOULEVARD,BROOKLYN,NY,11212,3339441,3489,1,3034890001,906,Brownsville,40.665449,-73.905674,1,street_center,,Mother Gaston Blvd,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
72,8,BROOKLYN,270,MOTHER GASTON BOULEVARD,270 MOTHER GASTON BOULEVARD,BROOKLYN,NY,11212,3424543,3489,1,3034890001,906,Brownsville,40.665449,-73.905674,1,street_center,,Mother Gaston Blvd,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
72,9,BROOKLYN,290,MOTHER GASTON BOULEVARD,290 MOTHER GASTON BOULEVARD,BROOKLYN,NY,11212,3339442,3489,1,3034890001,906,Brownsville,40.665449,-73.905674,1,street_center,,Mother Gaston Blvd,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
72,9,BROOKLYN,280,MOTHER GASTON BOULEVARD,280 MOTHER GASTON BOULEVARD,BROOKLYN,NY,11212,3424544,3489,1,3034890001,906,Brownsville,40.665449,-73.905674,1,street_center,,Mother Gaston Blvd,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
72,10,BROOKLYN,260,MOTHER GASTON BOULEVARD,260 MOTHER GASTON BOULEVARD,BROOKLYN,NY,11212,3339439,3489,1,3034890001,906,Brownsville,40.665449,-73.905674,1,street_center,,Mother Gaston Blvd,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,1,BROOKLYN,32,GRAFTON STREET,32 GRAFTON STREET,BROOKLYN,NY,11212,3080900,3512,51,3035120051,900,Brownsville,40.663633,-73.917844,1,street_center,,Grafton St,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,1,BROOKLYN,36,GRAFTON STREET,36 GRAFTON STREET,BROOKLYN,NY,11212,3080900,3512,51,3035120051,900,Brownsville,40.663633,-73.917844,1,street_center,,Grafton St,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,1,BROOKLYN,40,GRAFTON STREET,40 GRAFTON STREET,BROOKLYN,NY,11212,3080900,3512,51,3035120051,900,Brownsville,40.663633,-73.917844,1,street_center,,Grafton St,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,1,BROOKLYN,44,GRAFTON STREET,44 GRAFTON STREET,BROOKLYN,NY,11212,3080900,3512,51,3035120051,900,Brownsville,40.663633,-73.917844,1,street_center,,Grafton St,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,1,BROOKLYN,48,GRAFTON STREET,48 GRAFTON STREET,BROOKLYN,NY,11212,3080900,3512,51,3035120051,900,Brownsville,40.663633,-73.917844,1,street_center,,Grafton St,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,2,BROOKLYN,583,HOWARD AVENUE,583 HOWARD AVENUE,BROOKLYN,NY,11212,3326464,3512,21,3035120021,900,Brownsville,40.665232,-73.919197,1,street_center,,Howard Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,2,BROOKLYN,587,HOWARD AVENUE,587 HOWARD AVENUE,BROOKLYN,NY,11212,3326464,3512,21,3035120021,900,Brownsville,40.665232,-73.919197,1,street_center,,Howard Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,2,BROOKLYN,591,HOWARD AVENUE,591 HOWARD AVENUE,BROOKLYN,NY,11212,3326464,3512,21,3035120021,900,Brownsville,40.665232,-73.919197,1,street_center,,Howard Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,2,BROOKLYN,595,HOWARD AVENUE,595 HOWARD AVENUE,BROOKLYN,NY,11212,3326464,3512,21,3035120021,900,Brownsville,40.665232,-73.919197,1,street_center,,Howard Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,2,BROOKLYN,599,HOWARD AVENUE,599 HOWARD AVENUE,BROOKLYN,NY,11212,3326464,3512,21,3035120021,900,Brownsville,40.665232,-73.919197,1,street_center,,Howard Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,2,BROOKLYN,603,HOWARD AVENUE,603 HOWARD AVENUE,BROOKLYN,NY,11212,3326464,3512,21,3035120021,900,Brownsville,40.665232,-73.919197,1,street_center,,Howard Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,2,BROOKLYN,607,HOWARD AVENUE,607 HOWARD AVENUE,BROOKLYN,NY,11212,3326464,3512,21,3035120021,900,Brownsville,40.665232,-73.919197,1,street_center,,Howard Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,2,BROOKLYN,611,HOWARD AVENUE,611 HOWARD AVENUE,BROOKLYN,NY,11212,3326464,3512,21,3035120021,900,Brownsville,40.665232,-73.919197,1,street_center,,Howard Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,3,BROOKLYN,574,HOWARD AVENUE,574 HOWARD AVENUE,BROOKLYN,NY,11212,3326462,3511,22,3035110022,900,Brownsville,40.665232,-73.919197,1,street_center,,Howard Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,3,BROOKLYN,578,HOWARD AVENUE,578 HOWARD AVENUE,BROOKLYN,NY,11212,3326462,3511,22,3035110022,900,Brownsville,40.665232,-73.919197,1,street_center,,Howard Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,3,BROOKLYN,582,HOWARD AVENUE,582 HOWARD AVENUE,BROOKLYN,NY,11212,3326462,3511,22,3035110022,900,Brownsville,40.665232,-73.919197,1,street_center,,Howard Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,4,BROOKLYN,602,HOWARD AVENUE,602 HOWARD AVENUE,BROOKLYN,NY,11212,3255190,3511,46,3035110046,900,Brownsville,40.665232,-73.919197,1,street_center,,Howard Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,4,BROOKLYN,606,HOWARD AVENUE,606 HOWARD AVENUE,BROOKLYN,NY,11212,3255190,3511,46,3035110046,900,Brownsville,40.665232,-73.919197,1,street_center,,Howard Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,4,BROOKLYN,610,HOWARD AVENUE,610 HOWARD AVENUE,BROOKLYN,NY,11212,3255190,3511,46,3035110046,900,Brownsville,40.665232,-73.919197,1,street_center,,Howard Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,4,BROOKLYN,614,HOWARD AVENUE,614 HOWARD AVENUE,BROOKLYN,NY,11212,3255190,3511,46,3035110046,900,Brownsville,40.665232,-73.919197,1,street_center,,Howard Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,5,BROOKLYN,1,TAPSCOTT STREET,1 TAPSCOTT STREET,BROOKLYN,NY,11212,3326463,3511,22,3035110022,900,Brownsville,40.664828,-73.920441,1,street_center,,Tapscott St,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,5,BROOKLYN,5,TAPSCOTT STREET,5 TAPSCOTT STREET,BROOKLYN,NY,11212,3326463,3511,22,3035110022,900,Brownsville,40.664828,-73.920441,1,street_center,,Tapscott St,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,5,BROOKLYN,9,TAPSCOTT STREET,9 TAPSCOTT STREET,BROOKLYN,NY,11212,3326463,3511,22,3035110022,900,Brownsville,40.664828,-73.920441,1,street_center,,Tapscott St,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,5,BROOKLYN,13,TAPSCOTT STREET,13 TAPSCOTT STREET,BROOKLYN,NY,11212,3326463,3511,22,3035110022,900,Brownsville,40.664828,-73.920441,1,street_center,,Tapscott St,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
339,5,BROOKLYN,17,TAPSCOTT STREET,17 TAPSCOTT STREET,BROOKLYN,NY,11212,3326463,3511,22,3035110022,900,Brownsville,40.664828,-73.920441,1,street_center,,Tapscott St,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
365,1,BROOKLYN,1761,STERLING PLACE,1761 STERLING PLACE,BROOKLYN,NY,11233,3039386,1466,49,3014660049,363,Ocean Hill,40.671034,-73.920146,1,street_center,,Sterling Pl,,,Brooklyn,NY,Kings County,11233,US,TIGER/Line® dataset from the US Census Bureau
365,1,BROOKLYN,1761A,STERLING PLACE,1761A STERLING PLACE,BROOKLYN,NY,11233,3039386,1466,49,3014660049,363,Ocean Hill,40.671034,-73.920146,1,street_center,,Sterling Pl,,,Brooklyn,NY,Kings County,11233,US,TIGER/Line® dataset from the US Census Bureau
365,1,BROOKLYN,1761B,STERLING PLACE,1761B STERLING PLACE,BROOKLYN,NY,11233,3039386,1466,49,3014660049,363,Ocean Hill,40.671034,-73.920146,1,street_center,,Sterling Pl,,,Brooklyn,NY,Kings County,11233,US,TIGER/Line® dataset from the US Census Bureau
365,1,BROOKLYN,1763,STERLING PLACE,1763 STERLING PLACE,BROOKLYN,NY,11233,3039386,1466,49,3014660049,363,Ocean Hill,40.671034,-73.920146,1,street_center,,Sterling Pl,,,Brooklyn,NY,Kings County,11233,US,TIGER/Line® dataset from the US Census Bureau
365,1,BROOKLYN,1763A,STERLING PLACE,1763A STERLING PLACE,BROOKLYN,NY,11233,3039386,1466,49,3014660049,363,Ocean Hill,40.671034,-73.920146,1,street_center,,Sterling Pl,,,Brooklyn,NY,Kings County,11233,US,TIGER/Line® dataset from the US Census Bureau
365,1,BROOKLYN,1763B,STERLING PLACE,1763B STERLING PLACE,BROOKLYN,NY,11233,3039386,1466,49,3014660049,363,Ocean Hill,40.671034,-73.920146,1,street_center,,Sterling Pl,,,Brooklyn,NY,Kings County,11233,US,TIGER/Line® dataset from the US Census Bureau
365,1,BROOKLYN,1765,STERLING PLACE,1765 STERLING PLACE,BROOKLYN,NY,11233,3039386,1466,47,3014660047,363,Ocean Hill,40.671034,-73.920146,1,street_center,,Sterling Pl,,,Brooklyn,NY,Kings County,11233,US,TIGER/Line® dataset from the US Census Bureau
365,1,BROOKLYN,1765A,STERLING PLACE,1765A STERLING PLACE,BROOKLYN,NY,11233,3039386,1466,47,3014660047,363,Ocean Hill,40.671034,-73.920146,1,street_center,,Sterling Pl,,,Brooklyn,NY,Kings County,11233,US,TIGER/Line® dataset from the US Census Bureau
365,1,BROOKLYN,1765B,STERLING PLACE,1765B STERLING PLACE,BROOKLYN,NY,11233,3039386,1466,47,3014660047,363,Ocean Hill,40.671034,-73.920146,1,street_center,,Sterling Pl,,,Brooklyn,NY,Kings County,11233,US,TIGER/Line® dataset from the US Census Bureau
365,1,BROOKLYN,1767,STERLING PLACE,1767 STERLING PLACE,BROOKLYN,NY,11233,3039386,1466,47,3014660047,363,Ocean Hill,40.671034,-73.920146,1,street_center,,Sterling Pl,,,Brooklyn,NY,Kings County,11233,US,TIGER/Line® dataset from the US Census Bureau
365,1,BROOKLYN,1767A,STERLING PLACE,1767A STERLING PLACE,BROOKLYN,NY,11233,3039386,1466,47,3014660047,363,Ocean Hill,40.671034,-73.920146,1,street_center,,Sterling Pl,,,Brooklyn,NY,Kings County,11233,US,TIGER/Line® dataset from the US Census Bureau
365,2,BROOKLYN,1766,STERLING PLACE,1766 STERLING PLACE,BROOKLYN,NY,11233,3348331,1470,35,3014700035,361,Ocean Hill,40.671034,-73.920146,1,street_center,,Sterling Pl,,,Brooklyn,NY,Kings County,11233,US,TIGER/Line® dataset from the US Census Bureau
365,2,BROOKLYN,1766A,STERLING PLACE,1766A STERLING PLACE,BROOKLYN,NY,11233,3348335,1470,35,3014700035,361,Ocean Hill,40.671034,-73.920146,1,street_center,,Sterling Pl,,,Brooklyn,NY,Kings County,11233,US,TIGER/Line® dataset from the US Census Bureau
