"TDS #","BUILDING #",BOROUGH,"HOUSE #",STREET,ADDRESS,CITY,STATE,"ZIP CODE",BIN,BLOCK,LOT,"BOROUGH/BLOCK/LOT #","CENSUS TRACT (2010)","NEIGHBORHOOD TABULATION AREA CODE","NEIGHBORHOOD TABULATION AREA NAME","COMMUNITY DISTRICT","CITY COUNCIL DISTRICT","STATE ASSEMBLY DISTRICT","STATE SENATE DISTRICT","US CONGRESSIONAL DISTRICT",LATITUDE,LONGITUDE,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
305,3,BRONX,615,"EAST 158TH STREET","615 EAST 158TH STREET",BRONX,NY,10456,2091328,2626,1,2026260001,75,BX34,"Melrose South-Mott Haven North",1,17,79,32,15,40.820344417447,-73.908800095706,40.819457,-73.906191,0.87,street_center,,"E 158th St",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
305,3,BRONX,625,"EAST 158TH STREET","625 EAST 158TH STREET",BRONX,NY,10456,2091328,2626,1,2026260001,75,BX34,"Melrose South-Mott Haven North",1,17,79,32,15,40.820312001567,-73.90866041622,40.819457,-73.906191,0.87,street_center,,"E 158th St",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
305,3,BRONX,635,"EAST 158TH STREET","635 EAST 158TH STREET",BRONX,NY,10456,2091328,2626,1,2026260001,75,BX34,"Melrose South-Mott Haven North",1,17,79,32,15,40.820274980116,-73.9085328931,40.819457,-73.906191,0.87,street_center,,"E 158th St",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
305,3,BRONX,645,"EAST 158TH STREET","645 EAST 158TH STREET",BRONX,NY,10456,2091328,2626,1,2026260001,75,BX34,"Melrose South-Mott Haven North",1,17,79,32,15,40.820242578389,-73.908411438709,40.819457,-73.906191,0.87,street_center,,"E 158th St",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
305,4,BRONX,854,"EAGLE AVENUE","854 EAGLE AVENUE",BRONX,NY,10456,2091327,2626,1,2026260001,75,BX34,"Melrose South-Mott Haven North",1,17,79,32,15,40.821727599154,-73.908442203807,40.820612,-73.908941,1,street_center,,"Eagle Ave",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
305,4,BRONX,850,"EAGLE AVENUE","850 EAGLE AVENUE",BRONX,NY,10456,2091327,2626,1,2026260001,75,BX34,"Melrose South-Mott Haven North",1,17,79,32,15,40.821616871964,-73.908484881657,40.820612,-73.908941,1,street_center,,"Eagle Ave",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
305,4,BRONX,844,"EAGLE AVENUE","844 EAGLE AVENUE",BRONX,NY,10456,2091327,2626,1,2026260001,75,BX34,"Melrose South-Mott Haven North",1,17,79,32,15,40.821510763715,-73.908533628078,40.820612,-73.908941,1,street_center,,"Eagle Ave",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
305,4,BRONX,840,"EAGLE AVENUE","840 EAGLE AVENUE",BRONX,NY,10456,2091327,2626,1,2026260001,75,BX34,"Melrose South-Mott Haven North",1,17,79,32,15,40.821418487012,-73.908564130181,40.820612,-73.908941,1,street_center,,"Eagle Ave",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
305,4,BRONX,834,"EAGLE AVENUE","834 EAGLE AVENUE",BRONX,NY,10456,2091327,2626,1,2026260001,75,BX34,"Melrose South-Mott Haven North",1,17,79,32,15,40.821307769401,-73.908618957703,40.820612,-73.908941,1,street_center,,"Eagle Ave",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
305,4,BRONX,830,"EAGLE AVENUE","830 EAGLE AVENUE",BRONX,NY,10456,2091327,2626,1,2026260001,75,BX34,"Melrose South-Mott Haven North",1,17,79,32,15,40.821183191305,-73.908655578969,40.820612,-73.908941,1,street_center,,"Eagle Ave",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
8,1,QUEENS,106-24,"159TH STREET","106-24 159TH STREET",JAMAICA,NY,11433,4440732,10125,33,4101250033,254,QN01,"South Jamaica",12,28,32,14,5,40.697726629667,-73.795953372972,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,1,QUEENS,106-30,"159TH STREET","106-30 159TH STREET",JAMAICA,NY,11433,4440732,10125,33,4101250033,254,QN01,"South Jamaica",12,28,32,14,5,40.697516915942,-73.795918307743,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,1,QUEENS,106-36,"159TH STREET","106-36 159TH STREET",JAMAICA,NY,11433,4440732,10125,33,4101250033,254,QN01,"South Jamaica",12,28,32,14,5,40.697318858442,-73.795888307704,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,2,QUEENS,106-44,"159TH STREET","106-44 159TH STREET",JAMAICA,NY,11433,4440733,10125,33,4101250033,254,QN01,"South Jamaica",12,28,32,14,5,40.697234871942,-73.795597063455,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,2,QUEENS,106-50,"159TH STREET","106-50 159TH STREET",JAMAICA,NY,11433,4440733,10125,33,4101250033,254,QN01,"South Jamaica",12,28,32,14,5,40.697025149033,-73.795556897816,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,2,QUEENS,106-56,"159TH STREET","106-56 159TH STREET",JAMAICA,NY,11433,4440733,10125,33,4101250033,254,QN01,"South Jamaica",12,28,32,14,5,40.696827118613,-73.795542202028,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,3,QUEENS,107-04,"159TH STREET","107-04 159TH STREET",JAMAICA,NY,11433,4440734,10125,33,4101250033,254,QN01,"South Jamaica",12,28,32,14,5,40.696746511235,-73.795220799458,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,3,QUEENS,107-12,"159TH STREET","107-12 159TH STREET",JAMAICA,NY,11433,4440734,10125,33,4101250033,254,QN01,"South Jamaica",12,28,32,14,5,40.69654458869,-73.795201016088,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,3,QUEENS,107-18,"159TH STREET","107-18 159TH STREET",JAMAICA,NY,11433,4440734,10125,33,4101250033,254,QN01,"South Jamaica",12,28,32,14,5,40.696338775859,-73.795176143025,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,4,QUEENS,107-26,"159TH STREET","107-26 159TH STREET",JAMAICA,NY,11433,4440735,10125,33,4101250033,254,QN01,"South Jamaica",12,28,32,14,5,40.696268238872,-73.794879533646,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,4,QUEENS,107-34,"159TH STREET","107-34 159TH STREET",JAMAICA,NY,11433,4440735,10125,33,4101250033,254,QN01,"South Jamaica",12,28,32,14,5,40.696062416873,-73.794849561146,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,4,QUEENS,107-40,"159TH STREET","107-40 159TH STREET",JAMAICA,NY,11433,4440735,10125,33,4101250033,254,QN01,"South Jamaica",12,28,32,14,5,40.69586827753,-73.794839956242,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,5,QUEENS,107-48,"159TH STREET","107-48 159TH STREET",JAMAICA,NY,11433,4440737,10125,33,4101250033,254,QN01,"South Jamaica",12,28,32,14,5,40.695790799047,-73.794531043509,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,5,QUEENS,107-54,"159TH STREET","107-54 159TH STREET",JAMAICA,NY,11433,4440737,10125,33,4101250033,254,QN01,"South Jamaica",12,28,32,14,5,40.695584976044,-73.794501072302,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,5,QUEENS,107-60,"159TH STREET","107-60 159TH STREET",JAMAICA,NY,11433,4440737,10125,33,4101250033,254,QN01,"South Jamaica",12,28,32,14,5,40.695383063354,-73.794486391934,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,6,QUEENS,108-02,"159TH STREET","108-02 159TH STREET",JAMAICA,NY,11433,4457466,10146,51,4101460051,254,QN01,"South Jamaica",12,28,32,10,5,40.695199397798,-73.794093364596,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,6,QUEENS,108-10,"159TH STREET","108-10 159TH STREET",JAMAICA,NY,11433,4457466,10146,51,4101460051,254,QN01,"South Jamaica",12,28,32,10,5,40.694999296739,-73.79407508205,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,6,QUEENS,108-16,"159TH STREET","108-16 159TH STREET",JAMAICA,NY,11433,4457466,10146,51,4101460051,254,QN01,"South Jamaica",12,28,32,10,5,40.694805149079,-73.794060379116,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,7,QUEENS,108-26,"159TH STREET","108-26 159TH STREET",JAMAICA,NY,11433,4457470,10146,51,4101460051,254,QN01,"South Jamaica",12,28,32,10,5,40.694704032091,-73.793740596684,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,7,QUEENS,108-32,"159TH STREET","108-32 159TH STREET",JAMAICA,NY,11433,4457470,10146,51,4101460051,254,QN01,"South Jamaica",12,28,32,10,5,40.694527125529,-73.793736380707,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,7,QUEENS,108-38,"159TH STREET","108-38 159TH STREET",JAMAICA,NY,11433,4457470,10146,51,4101460051,254,QN01,"South Jamaica",12,28,32,10,5,40.694318979249,-73.793704064119,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,8,QUEENS,108-46,"159TH STREET","108-46 159TH STREET",JAMAICA,NY,11433,4457473,10146,51,4101460051,254,QN01,"South Jamaica",12,28,32,10,5,40.694248305551,-73.793411186601,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,8,QUEENS,108-54,"159TH STREET","108-54 159TH STREET",JAMAICA,NY,11433,4457473,10146,51,4101460051,254,QN01,"South Jamaica",12,28,32,10,5,40.694047122932,-73.793380918849,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,8,QUEENS,108-60,"159TH STREET","108-60 159TH STREET",JAMAICA,NY,11433,4457473,10146,51,4101460051,254,QN01,"South Jamaica",12,28,32,10,5,40.693850445338,-73.793366065084,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,9,QUEENS,107-03,"159TH STREET","107-03 159TH STREET",JAMAICA,NY,11433,4440736,10125,33,4101250033,254,QN01,"South Jamaica",12,28,32,14,5,40.696809519428,-73.795067034868,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,9,QUEENS,107-11,"159TH STREET","107-11 159TH STREET",JAMAICA,NY,11433,4440736,10125,33,4101250033,254,QN01,"South Jamaica",12,28,32,14,5,40.696673244398,-73.794848109898,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,9,QUEENS,107-17,"159TH STREET","107-17 159TH STREET",JAMAICA,NY,11433,4440736,10125,33,4101250033,254,QN01,"South Jamaica",12,28,32,14,5,40.696564164547,-73.794639304432,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,10,QUEENS,107-25,"159TH STREET","107-25 159TH STREET",JAMAICA,NY,11433,4440738,10125,33,4101250033,254,QN01,"South Jamaica",12,28,32,14,5,40.696327380534,-73.794727694901,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,10,QUEENS,107-33,"159TH STREET","107-33 159TH STREET",JAMAICA,NY,11433,4440738,10125,33,4101250033,254,QN01,"South Jamaica",12,28,32,14,5,40.696210526255,-73.794513814103,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,10,QUEENS,107-39,"159TH STREET","107-39 159TH STREET",JAMAICA,NY,11433,4440738,10125,33,4101250033,254,QN01,"South Jamaica",12,28,32,14,5,40.696097552773,-73.794299920898,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,11,QUEENS,107-47,"159TH STREET","107-47 159TH STREET",JAMAICA,NY,11433,4440739,10125,33,4101250033,254,QN01,"South Jamaica",12,28,32,14,5,40.69584702502,-73.794374520991,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,11,QUEENS,107-53,"159TH STREET","107-53 159TH STREET",JAMAICA,NY,11433,4440739,10125,33,4101250033,254,QN01,"South Jamaica",12,28,32,14,5,40.695718512855,-73.794155576626,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
8,11,QUEENS,107-59,"159TH STREET","107-59 159TH STREET",JAMAICA,NY,11433,4440739,10125,33,4101250033,254,QN01,"South Jamaica",12,28,32,14,5,40.695624979294,-73.793956928287,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,12,QUEENS,106-16,"159TH STREET","106-16 159TH STREET",JAMAICA,NY,11433,4215754,10125,12,4101250012,254,QN01,"South Jamaica",12,28,32,14,5,40.69820097712,-73.796355268828,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,13,QUEENS,106-05,"159TH STREET","106-05 159TH STREET",JAMAICA,NY,11433,4215773,10127,1,4101270001,254,QN01,"South Jamaica",12,28,32,14,5,40.698510961248,-73.796215328665,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,13,QUEENS,106-15,"159TH STREET","106-15 159TH STREET",JAMAICA,NY,11433,4215773,10127,1,4101270001,254,QN01,"South Jamaica",12,28,32,14,5,40.698316605238,-73.796083293046,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,14,QUEENS,106-06,"160TH STREET","106-06 160TH STREET",JAMAICA,NY,11433,4451838,10127,1,4101270001,254,QN01,"South Jamaica",12,28,32,14,5,40.698759984231,-73.795682536586,40.701122,-73.797102,0.87,street_center,,"160th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,14,QUEENS,106-14,"160TH STREET","106-14 160TH STREET",JAMAICA,NY,11433,4451838,10127,1,4101270001,254,QN01,"South Jamaica",12,28,32,14,5,40.698553944175,-73.79553013367,40.701122,-73.797102,0.87,street_center,,"160th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,14,QUEENS,106-22,"160TH STREET","106-22 160TH STREET",JAMAICA,NY,11433,4451838,10127,1,4101270001,254,QN01,"South Jamaica",12,28,32,14,5,40.698367344306,-73.795392974238,40.701122,-73.797102,0.87,street_center,,"160th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,15,QUEENS,106-35,"159TH STREET","106-35 159TH STREET",JAMAICA,NY,11433,4451837,10127,1,4101270001,254,QN01,"South Jamaica",12,28,32,14,5,40.697758302456,-73.795679711752,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,16,QUEENS,106-56,"160TH STREET","106-56 160TH STREET",JAMAICA,NY,11433,4451839,10127,1,4101270001,254,QN01,"South Jamaica",12,28,32,14,5,40.697512499514,-73.794782193187,40.701122,-73.797102,0.87,street_center,,"160th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,17,QUEENS,107-08,"160TH STREET","107-08 160TH STREET",JAMAICA,NY,11433,4451835,10125,63,4101250063,254,QN01,"South Jamaica",12,28,32,14,5,40.696974104196,-73.794389155584,40.701122,-73.797102,0.87,street_center,,"160th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,17,QUEENS,107-16,"160TH STREET","107-16 160TH STREET",JAMAICA,NY,11433,4451835,10125,63,4101250063,254,QN01,"South Jamaica",12,28,32,14,5,40.696736949067,-73.794206249548,40.701122,-73.797102,0.87,street_center,,"160th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,18,QUEENS,107-40,"160TH STREET","107-40 160TH STREET",JAMAICA,NY,11433,4451836,10125,63,4101250063,254,QN01,"South Jamaica",12,28,32,14,5,40.696180118907,-73.793802564729,40.701122,-73.797102,0.87,street_center,,"160th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,18,QUEENS,107-48,"160TH STREET","107-48 160TH STREET",JAMAICA,NY,11433,4451836,10125,63,4101250063,254,QN01,"South Jamaica",12,28,32,14,5,40.696001299413,-73.793675594408,40.701122,-73.797102,0.87,street_center,,"160th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,19,QUEENS,108-09,"159TH STREET","108-09 159TH STREET",JAMAICA,NY,11433,4457481,10148,1,4101480001,254,QN01,"South Jamaica",12,28,32,10,5,40.695092167486,-73.793765637831,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,20,QUEENS,108-12,"160TH STREET","108-12 160TH STREET",JAMAICA,NY,11433,4457478,10148,1,4101480001,254,QN01,"South Jamaica",12,28,32,10,5,40.695266010576,-73.793135668149,40.701122,-73.797102,0.87,street_center,,"160th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,20,QUEENS,108-20,"160TH STREET","108-20 160TH STREET",JAMAICA,NY,11433,4457478,10148,1,4101480001,254,QN01,"South Jamaica",12,28,32,10,5,40.695063631555,-73.792975940206,40.701122,-73.797102,0.87,street_center,,"160th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,21,QUEENS,108-36,"160TH STREET","108-36 160TH STREET",JAMAICA,NY,11433,4457479,10148,1,4101480001,254,QN01,"South Jamaica",12,28,32,10,5,40.694724008625,-73.792748325989,40.701122,-73.797102,0.87,street_center,,"160th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,21,QUEENS,108-44,"160TH STREET","108-44 160TH STREET",JAMAICA,NY,11433,4457479,10148,1,4101480001,254,QN01,"South Jamaica",12,28,32,10,5,40.69451906952,-73.792603442477,40.701122,-73.797102,0.87,street_center,,"160th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,22,QUEENS,108-41,"159TH STREET","108-41 159TH STREET",JAMAICA,NY,11433,4457482,10148,1,4101480001,254,QN01,"South Jamaica",12,28,32,10,5,40.694155045863,-73.793056522911,40.702447,-73.799292,0.87,street_center,,"159th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,23,QUEENS,109-10,"160TH STREET","109-10 160TH STREET",JAMAICA,NY,11433,4435245,12148,100,4121480100,260,QN01,"South Jamaica",12,28,32,10,5,40.693734799598,-73.792023898916,40.701122,-73.797102,0.87,street_center,,"160th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,24,QUEENS,109-36,"160TH STREET","109-36 160TH STREET",JAMAICA,NY,11433,4435248,12148,100,4121480100,260,QN01,"South Jamaica",12,28,32,10,5,40.693120580999,-73.791575146754,40.701122,-73.797102,0.87,street_center,,"160th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,24,QUEENS,109-44,"160TH STREET","109-44 160TH STREET",JAMAICA,NY,11433,4435248,12148,100,4121480100,260,QN01,"South Jamaica",12,28,32,10,5,40.692902898302,-73.791427907327,40.701122,-73.797102,0.87,street_center,,"160th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,24,QUEENS,109-52,"160TH STREET","109-52 160TH STREET",JAMAICA,NY,11433,4435248,12148,100,4121480100,260,QN01,"South Jamaica",12,28,32,10,5,40.692716264759,-73.791275468993,40.701122,-73.797102,0.87,street_center,,"160th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,25,QUEENS,109-30,"160TH STREET","109-30 160TH STREET",JAMAICA,NY,11433,4435247,12148,100,4121480100,260,QN01,"South Jamaica",12,28,32,10,5,40.693154594036,-73.792122141926,40.701122,-73.797102,0.87,street_center,,"160th St",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,26,QUEENS,159-01,"110TH AVENUE","159-01 110TH AVENUE",JAMAICA,NY,11433,4435246,12148,100,4121480100,260,QN01,"South Jamaica",12,28,32,10,5,40.692516716614,-73.792060326782,40.690484,-73.795664,0.87,street_center,,"110th Ave",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,27,QUEENS,159-02,"109TH AVENUE","159-02 109TH AVENUE",JAMAICA,NY,11433,4435249,12148,100,4121480100,260,QN01,"South Jamaica",12,28,32,10,5,40.693540191303,-73.792899432573,40.69197,-73.797652,0.87,street_center,,"109th Ave",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,27,QUEENS,159-06,"109TH AVENUE","159-06 109TH AVENUE",JAMAICA,NY,11433,4435249,12148,100,4121480100,260,QN01,"South Jamaica",12,28,32,10,5,40.693357461096,-73.792757178426,40.69197,-73.797652,0.87,street_center,,"109th Ave",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
66,27,QUEENS,159-10,"109TH AVENUE","159-10 109TH AVENUE",JAMAICA,NY,11433,4435249,12148,100,4121480100,260,QN01,"South Jamaica",12,28,32,10,5,40.693170856901,-73.792620038631,40.69197,-73.797652,0.87,street_center,,"109th Ave",,,Jamaica,NY,"Queens County",11433,US,"TIGER/Line® dataset from the US Census Bureau"
559,1,MANHATTAN,189,"STANTON STREET","189 STANTON STREET","NEW YORK",NY,10002,1087345,344,10,1003440010,2201,MN28,"Lower East Side",3,1,65,26,12,40.719875917578,-73.98344566793,40.721247,-73.987403,1,street_center,,"Stanton St",,,"New York",NY,"New York County",10002,US,"TIGER/Line® dataset from the US Census Bureau"
114,1,"STATEN ISLAND",181,"GORDON STREET","181 GORDON STREET","STATEN ISLAND",NY,10304,5157567,545,100,5005450100,29,SI37,Stapleton-Rosebank,1,49,61,23,11,40.623270439471,-74.082406964014,40.624675,-74.082726,1,street_center,,"Gordon St",,,"Staten Island",NY,"Richmond County",10304,US,"TIGER/Line® dataset from the US Census Bureau"
114,1,"STATEN ISLAND",197,"GORDON STREET","197 GORDON STREET","STATEN ISLAND",NY,10304,5157567,545,100,5005450100,29,SI37,Stapleton-Rosebank,1,49,61,23,11,40.622733510458,-74.082111105116,40.624675,-74.082726,1,street_center,,"Gordon St",,,"Staten Island",NY,"Richmond County",10304,US,"TIGER/Line® dataset from the US Census Bureau"
114,2,"STATEN ISLAND",212,"BROAD STREET","212 BROAD STREET","STATEN ISLAND",NY,10304,5108859,545,100,5005450100,29,SI37,Stapleton-Rosebank,1,49,61,23,11,40.623582579092,-74.081448706354,40.624404,-74.079681,1,street_center,,"Broad St",,,"Staten Island",NY,"Richmond County",10304,US,"TIGER/Line® dataset from the US Census Bureau"
114,2,"STATEN ISLAND",218,"BROAD STREET","218 BROAD STREET","STATEN ISLAND",NY,10304,5108859,545,100,5005450100,29,SI37,Stapleton-Rosebank,1,49,61,23,11,40.623002018179,-74.081135176953,40.624404,-74.079681,1,street_center,,"Broad St",,,"Staten Island",NY,"Richmond County",10304,US,"TIGER/Line® dataset from the US Census Bureau"
114,3,"STATEN ISLAND",27,"WARREN STREET","27 WARREN STREET","STATEN ISLAND",NY,10304,5108861,545,100,5005450100,29,SI37,Stapleton-Rosebank,1,49,61,23,11,40.622212831874,-74.082108954187,40.621706,-74.082603,1,street_center,,"Warren St",,,"Staten Island",NY,"Richmond County",10304,US,"TIGER/Line® dataset from the US Census Bureau"
114,3,"STATEN ISLAND",29,"WARREN STREET","29 WARREN STREET","STATEN ISLAND",NY,10304,5108861,545,100,5005450100,29,SI37,Stapleton-Rosebank,1,49,61,23,11,40.622340691008,-74.081703769686,40.621706,-74.082603,1,street_center,,"Warren St",,,"Staten Island",NY,"Richmond County",10304,US,"TIGER/Line® dataset from the US Census Bureau"
114,4,"STATEN ISLAND",45,"WARREN STREET","45 WARREN STREET","STATEN ISLAND",NY,10304,5108862,545,100,5005450100,29,SI37,Stapleton-Rosebank,1,49,61,23,11,40.62181413806,-74.081938563661,40.621706,-74.082603,1,street_center,,"Warren St",,,"Staten Island",NY,"Richmond County",10304,US,"TIGER/Line® dataset from the US Census Bureau"
114,4,"STATEN ISLAND",67,"WARREN STREET","67 WARREN STREET","STATEN ISLAND",NY,10304,5108862,545,100,5005450100,29,SI37,Stapleton-Rosebank,1,49,61,23,11,40.621387940108,-74.081717749693,40.621706,-74.082603,1,street_center,,"Warren St",,,"Staten Island",NY,"Richmond County",10304,US,"TIGER/Line® dataset from the US Census Bureau"
